catalog_id,name,aliases,kinds,confidence,gnu_libiconv_1_19,gnu_canonical,iconvex,sources,source_ids,source_urls,statuses,descriptions,record_count,implementation_disposition
ENC-0462,EBCDIC-DK-NO-A,csEBCDICDKNOA | EBCDICDKNOA,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2068 | glibc:EBCDIC-DK-NO-A | rfc1345:EBCDIC-DK-NO-A,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0463,EBCDIC-ES,csEBCDICES | EBCDICES,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2074 | glibc:EBCDIC-ES | rfc1345:EBCDIC-ES,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0464,EBCDIC-ES-A,csEBCDICESA | EBCDICESA,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2075 | glibc:EBCDIC-ES-A | rfc1345:EBCDIC-ES-A,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0465,EBCDIC-ES-S,csEBCDICESS | EBCDICESS,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2076 | glibc:EBCDIC-ES-S | rfc1345:EBCDIC-ES-S,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0466,EBCDIC-FI-SE,csEBCDICFISE | EBCDICFISE,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2069 | glibc:EBCDIC-FI-SE | rfc1345:EBCDIC-FI-SE,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0467,EBCDIC-FI-SE-A,csEBCDICFISEA | EBCDICFISEA,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2070 | glibc:EBCDIC-FI-SE-A | rfc1345:EBCDIC-FI-SE-A,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0468,EBCDIC-FR,csEBCDICFR | EBCDICFR,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2071 | glibc:EBCDIC-FR | rfc1345:EBCDIC-FR,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0469,EBCDIC-IS-FRISS,EBCDICISFRISS,glibc_gconv_codec,high,no,,yes,glibc,glibc:EBCDIC-IS-FRISS,https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html,glibc_current_source,,1,implemented
ENC-0470,EBCDIC-IT,csEBCDICIT | EBCDICIT,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2072 | glibc:EBCDIC-IT | rfc1345:EBCDIC-IT,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0471,EBCDIC-PT,csEBCDICPT | EBCDICPT,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2073 | glibc:EBCDIC-PT | rfc1345:EBCDIC-PT,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0472,EBCDIC-UK,csEBCDICUK | EBCDICUK,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2077 | glibc:EBCDIC-UK | rfc1345:EBCDIC-UK,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0473,EBCDIC-US,csEBCDICUS | EBCDICUS,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 2078 | glibc:EBCDIC-US | rfc1345:EBCDIC-US,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"IBM 3270 Char Set Ref Ch 10, GA27-2837-9, April 1987",3,implemented
ENC-0474,ebcdic-xml-us,,icu_converter,high,no,,yes,icu,icu:ebcdic-xml-us,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0475,EBU Latin,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 82218481,https://en.wikipedia.org/wiki/EBU_Latin,,,1,research_candidate
ENC-0476,ECMA-1,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 52401768,https://en.wikipedia.org/wiki/ECMA-1,,,1,implemented
ENC-0477,ECMA-121,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 53203221,https://en.wikipedia.org/wiki/ECMA-121,,,1,research_candidate
ENC-0478,ECMA-44 punched-card representation,ECMA-44 | ECMA-44-7BIT-CARD-RAW | ECMA-44-8BIT-CARD-RAW,punched_card_encoding,medium,no,,yes,supplement,supplement:ECMA-44 punched-card representation,https://ecma-international.org/publications-and-standards/standards/ecma-44/,withdrawn_standard,Raw code-combination punched-card representation of ECMA 7-bit and 8-bit coded character sets; Unicode meaning requires a separately selected repertoire.,1,implemented
ENC-0479,ECMA-48,,historical_information_system_encoding,medium,no,,no,wikipedia_historical,wikipedia_historical:ECMA-48,https://en.wikipedia.org/wiki/List_of_information_system_character_sets,historical_inventory,Introduced 1972; width 7 bits; Terminal text manipulation and colors,1,control_standard
ENC-0480,ECMA-6,,historical_information_system_encoding | wikipedia_character_set_page,medium,no,,no,wikipedia_historical | wikipedia,wikipedia_historical:ECMA-6 | wikipedia:pageid 50662940,https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/ECMA-6,historical_inventory,Introduced 1965-04-30; width 7 bits; ASCII localization,2,encoding_family
ENC-0481,ECMA-94,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 51221074,https://en.wikipedia.org/wiki/ECMA-94,,,1,research_candidate
ENC-0482,ECMA-cyrillic,csISO111ECMACyrillic | ECMACYRILLIC | iso-ir-111 | KOI8-E,glibc_gconv_codec | iana_registered_charset | rfc1345_charset | wikidata_characterencoding,high,no,,yes,iana | glibc | rfc1345 | wikidata,iana:MIBenum 77 | glibc:ECMA-CYRILLIC | rfc1345:ECMA-cyrillic | wikidata:Q39087316,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html | https://www.wikidata.org/wiki/Q39087316,glibc_current_source | historical_registry,[ISO registry],4,implemented
ENC-0483,ELOT927-GREEK,,national_replacement_set,medium,no,,yes,kermit,kermit:ELOT927-GREEK,https://www.kermitproject.org/k95charsets.html,legacy_implementation,Uppercase-only Roman and Greek,1,implemented
ENC-0484,ES,csISO17Spanish | iso-ir-17 | ISO646-ES | SPANISH,glibc_gconv_codec | iana_registered_charset | national_replacement_set | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345 | kermit,iana:MIBenum 23 | glibc:ES | rfc1345:ES | kermit:SPANISH,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html | https://www.kermitproject.org/k95charsets.html,glibc_current_source | historical_registry | legacy_implementation,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan. | ISO 646 Spanish Version",4,implemented
ENC-0485,ES2,csISO85Spanish2 | iso-ir-85 | ISO646-ES2,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 61 | glibc:ES2 | rfc1345:ES2,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-0488,EUC-JP-MS,EUCJP-MS | EUCJP-OPEN | EUCJP-WIN,glibc_gconv_codec,high,no,,yes,glibc,glibc:EUC-JP-MS,https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html,glibc_current_source,,1,implemented
ENC-0491,Extended ASCII,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 18950011,https://en.wikipedia.org/wiki/Extended_ASCII,,,1,research_candidate
ENC-0492,Extended Graphic Character Set for Bibliography ISO 5426-1980,ISO-IR-53,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-53,https://itscj.ipsj.or.jp/ir/053.pdf,registered_historical,Extended Graphic Character Set for Bibliography ISO 5426-1980,1,implemented
ENC-0493,"Extended Graphic Character Set for Bibliography, DIN 31624",ISO-IR-38,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-38,https://itscj.ipsj.or.jp/ir/038.pdf,registered_historical,"Extended Graphic Character Set for Bibliography, DIN 31624",1,implemented
ENC-0494,Extended Latin-8,EVERTYPE-2001-LATIN-8-EXTENDED,source_qualified_single_byte_character_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 53321280 | supplement:Extended Latin-8,https://en.wikipedia.org/wiki/Extended_Latin-8 | https://www.evertype.com/standards/mappings/pc/LATIN8EX.TXT,pinned_source_mapping_exact,"Complete Evertype table version 1.00 dated 2001-11-10, exposed only under an explicit publisher/year-qualified identity.",2,implemented
ENC-0495,Extended Unix Code,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 546341,https://en.wikipedia.org/wiki/Extended_Unix_Code,,,1,research_candidate
ENC-0496,Extended_UNIX_Code_Fixed_Width_for_Japanese,csEUCFixWidJapanese,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 19,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,Used in Japan. Each character is 2 octets. code set 0: US-ASCII (a single 7-bit byte set) 1st byte = 00 2nd byte = 20-7E code set 1: JIS X0208-1990 (a double 7-bit byte set) restricted to A0-FF in both bytes code set 2: Half Width Katakana (a single 7-bit byte set) 1st byte = 00 2nd byte = A0-FF code set 3: JIS X0212-1990 (a double 7-bit byte set) restricted to A0-FF in the first byte and 21-7E in the second byte,1,implemented
ENC-0497,"Extension of the Cyrillic Character Set of Reg. 37, ISO 5427-1981",ISO-IR-54,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-54,https://itscj.ipsj.or.jp/ir/054.pdf,registered_historical,"Extension of the Cyrillic Character Set of Reg. 37, ISO 5427-1981",1,implemented
ENC-0498,EZweb emoji,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q17192715,https://www.wikidata.org/wiki/Q17192715,,,1,codec_gap
ENC-0499,Fieldata,,historical_information_system_encoding | wikidata_characterencoding | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia_historical | wikipedia,wikidata:Q1411578 | wikipedia_historical:FIELDATA | wikipedia:pageid 383855,https://www.wikidata.org/wiki/Q1411578 | https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/Fieldata,historical_inventory,military communication project and ASCII precursor | Introduced 1956[citation needed]; width 6/7 bits; Battlefield information (USA),3,encoding_family
ENC-0500,File System Safe UCS Transformation Format,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 50619689,https://en.wikipedia.org/wiki/File_System_Safe_UCS_Transformation_Format,,,1,research_candidate
ENC-0501,FINNISH,,national_replacement_set,medium,no,,yes,kermit,kermit:FINNISH,https://www.kermitproject.org/k95charsets.html,legacy_implementation,Finnish NRC,1,implemented
ENC-0502,FOCAL character set,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 56210570,https://en.wikipedia.org/wiki/FOCAL_character_set,,,1,research_candidate
ENC-0503,Formal SignWriting,FORMAL-SIGNWRITING-ASCII | FORMAL-SIGNWRITING-IN-ASCII | FSW | FSW-2012 | FSW-ASCII,signwriting_ascii_encoding | wikidata_characterencoding,high,no,,yes,wikidata | supplement,wikidata:Q113023011 | supplement:Formal SignWriting,https://www.wikidata.org/wiki/Q113023011 | https://doi.org/10.5281/zenodo.20272667,primary_source_exact_mapping,method of encoding SignWriting which uses only ASCII characters | Strict v1.0.0 lexical conversion between Formal SignWriting ASCII tokens and the declared SignWriting in Unicode scalar design.,2,implemented
ENC-0504,FSS-UTF,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 36941603,https://en.wikipedia.org/wiki/FSS-UTF,,,1,research_candidate
ENC-0505,GB 12052,,wikidata_characterencoding | wikidata_codedcharacterset | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q9363228 | wikipedia:pageid 65439469,https://www.wikidata.org/wiki/Q9363228 | https://en.wikipedia.org/wiki/GB_12052,,character set standard published by the People's Republic of China for representing Korean,3,codec_gap
ENC-0506,GB 12345,,wikidata_codedcharacterset | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q10847246 | wikipedia:pageid 70740645,https://www.wikidata.org/wiki/Q10847246 | https://en.wikipedia.org/wiki/GB_12345,,Traditional Chinese character set,2,codec_gap
ENC-0507,GB 13131–91,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q55682812,https://www.wikidata.org/wiki/Q55682812,,,1,codec_gap
ENC-0508,GB 13132‐91,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q55682892,https://www.wikidata.org/wiki/Q55682892,,,1,codec_gap
ENC-0509,GB/T 16500–1998,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q55683030,https://www.wikidata.org/wiki/Q55683030,,,1,codec_gap
ENC-0510,GB/T 7589–87,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q55682422,https://www.wikidata.org/wiki/Q55682422,,,1,codec_gap
ENC-0511,GB/T 7590–87,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q55682721,https://www.wikidata.org/wiki/Q55682721,,,1,codec_gap
ENC-0512,GB/T 8565.2–88,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q55683269,https://www.wikidata.org/wiki/Q55683269,,,1,codec_gap
ENC-0519,GCCS (character set),,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 52504751,https://en.wikipedia.org/wiki/GCCS_%28character_set%29,,,1,research_candidate
ENC-0520,GE 600 punched-card code,GE card code | GE-600-CARD-IOWA-824E61A9 | GE-600-CARD-IOWA-824E61A9-16BE | GE-600-CARD-IOWA-824E61A9-16LE,historical_punched_card_encoding | source_qualified_punched_card_encoding,high,no,,yes,punched_cards | supplement,punched_cards:GE 600 punched-card code | supplement:GE 600 punched-card code,https://homepage.cs.uiowa.edu/~jones/cards/codes.html,historical_inventory | pinned_secondary_source_exact_reconstruction,Content-addressed Iowa reconstruction with explicit packed 12-bit MSB/LSB and zero-padded 16-bit endian transports; no generic GE 600 identity is claimed.,2,implemented
ENC-0521,GEM character set,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 52866923,https://en.wikipedia.org/wiki/GEM_character_set,,,1,research_candidate
ENC-0522,General Purpose Supplementary Graphic Set CSA Standard Z 243.4-1985,ISO-IR-123,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-123,https://itscj.ipsj.or.jp/ir/123.pdf,registered_historical,General Purpose Supplementary Graphic Set CSA Standard Z 243.4-1985,1,implemented
ENC-0525,GOST 10859,,historical_information_system_encoding | wikipedia_character_set_page,medium,no,,no,wikipedia_historical | wikipedia,wikipedia_historical:GOST 10859 | wikipedia:pageid 11646457,https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/GOST_10859,historical_inventory,Introduced 1964; width 4/5/6/7 bits; Soviet Union,2,encoding_family
ENC-0526,GOST_19768-74,csISO153GOST1976874 | GOST_19768 | GOST_1976874 | iso-ir-153 | ST_SEV_358-88,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 94 | glibc:GOST_19768-74 | rfc1345:GOST_19768-74,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-0527,Government Chinese Character Set,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 3300720,https://en.wikipedia.org/wiki/Government_Chinese_Character_Set,,,1,research_candidate
