catalog_id,name,aliases,kinds,confidence,gnu_libiconv_1_19,gnu_canonical,iconvex,sources,source_ids,source_urls,statuses,descriptions,record_count,implementation_disposition
ENC-0561,HP-TURKISH8,HPTURKISH8 | OSF10010006 | TURKISH8,glibc_gconv_codec,high,no,,yes,glibc,glibc:HP-TURKISH8,https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html,glibc_current_source,,1,implemented
ENC-0562,HUNGARIAN,,national_replacement_set,medium,no,,yes,kermit,kermit:HUNGARIAN,https://www.kermitproject.org/k95charsets.html,legacy_implementation,ISO 646 Hungarian Version,1,implemented
ENC-0563,HZ-GB-2312,CP52936 | HZ | HZ (character encoding) | hz-gb | hzgb | windows-52936,gnu_fixed_codec | iana_registered_charset | icu_converter | microsoft_code_page | python_codec | wikipedia_character_set_page,high,yes,HZ,yes,iana | gnu_libiconv | icu | microsoft | python | wikipedia,iana:MIBenum 2085 | gnu_libiconv:hz | icu:HZ | microsoft:CP 52936 | python:hz | wikipedia:pageid 2845127,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.gnu.org/software/libiconv/ | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://learn.microsoft.com/en-us/windows/win32/intl/code-page-identifiers | https://docs.python.org/3/library/codecs.html#standard-encodings | https://en.wikipedia.org/wiki/HZ_%28character_encoding%29,fixed_codec,"[RFC1842], [RFC1843][RFC1843][RFC1842] | HZ-GB2312 Simplified Chinese; Chinese Simplified (HZ)",6,implemented
ENC-0564,i-mode emoji,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q11224982,https://www.wikidata.org/wiki/Q11224982,,,1,codec_gap
ENC-0565,IA5 (character encoding),IA5,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 50806583,https://en.wikipedia.org/wiki/IA5_%28character_encoding%29,,,1,implemented
ENC-0566,IBM 026 Commercial card code,BCD-A | IBM-026-COMMERCIAL-CARD-CODE | IBM-24-26-ARRANGEMENT-A | IBM-24-26-SPECIAL-CHARACTER-ARRANGEMENT-A,historical_punched_card_encoding | punched_card_encoding,high,no,,yes,punched_cards | supplement,punched_cards:IBM 026 Commercial card code | supplement:IBM-24-26-SPECIAL-CHARACTER-ARRANGEMENT-A,https://homepage.cs.uiowa.edu/~jones/cards/codes.html | https://bitsavers.org/pdf/ibm/punchedCard/Keypunch/024-026/A24-0520-3_24_26_Card_Punch_Reference_Manual_Oct1965.pdf,historical_inventory | primary_historical_manual_exact_mapping,The exact logical twelve-row punched-card profile for IBM 24/26 Figure 23 special-character arrangement A; byte transports are separately named zero-padded 16BE/16LE project serializations.,2,implemented
ENC-0567,IBM 026 FORTRAN card code,BCD-H | IBM-026-FORTRAN-CARD-CODE | IBM-24-26-ARRANGEMENT-H | IBM-24-26-SPECIAL-CHARACTER-ARRANGEMENT-H,historical_punched_card_encoding | punched_card_encoding,high,no,,yes,punched_cards | supplement,punched_cards:IBM 026 FORTRAN card code | supplement:IBM-24-26-SPECIAL-CHARACTER-ARRANGEMENT-H,https://homepage.cs.uiowa.edu/~jones/cards/codes.html | https://bitsavers.org/pdf/ibm/punchedCard/Keypunch/024-026/A24-0520-3_24_26_Card_Punch_Reference_Manual_Oct1965.pdf,historical_inventory | primary_historical_manual_exact_mapping,The exact logical twelve-row punched-card profile for IBM 24/26 Figure 23 special-character arrangement H; byte transports are separately named zero-padded 16BE/16LE project serializations.,2,implemented
ENC-0568,IBM 029 card code,IBM-029-CARD-IOWA-824E61A9 | IBM-029-CARD-IOWA-824E61A9-16BE | IBM-029-CARD-IOWA-824E61A9-16LE | IBM-029-PUNCHED-CARD-IOWA-824E61A9,historical_punched_card_encoding | source_qualified_punched_card_encoding,high,no,,yes,punched_cards | supplement,punched_cards:IBM 029 card code | supplement:IBM 029 card code,https://homepage.cs.uiowa.edu/~jones/cards/codes.html,historical_inventory | pinned_secondary_source_exact_reconstruction,"Content-addressed Iowa reconstruction with 63 canonical scalars, the source-proved 0-8-2 decode-only blank alias, packed 12-bit MSB/LSB, and zero-padded 16-bit endian transports; generic IBM029 runtime aliases remain excluded.",2,implemented
ENC-0569,IBM 1401 card code,IBM-1401-CARD,historical_punched_card_encoding | punched_card_encoding,high,no,,yes,punched_cards | supplement,punched_cards:IBM 1401 card code | supplement:IBM-1401-CARD,https://homepage.cs.uiowa.edu/~jones/cards/codes.html | https://www.bitsavers.org/pdf/ibm/1401/A24-1403-5_1401_Reference_Apr62.pdf,historical_inventory | primary_historical_manual,The strict 63-character card-code baseline in IBM 1401 Reference Manual Figure 267.,2,implemented
ENC-0570,IBM H code (programming),IBM 7040 programming code | IBM-7040-H-PROGRAM,historical_punched_card_encoding | punched_card_encoding,high,no,,yes,punched_cards | supplement,punched_cards:IBM H code (programming) | supplement:IBM-7040-H-PROGRAM,https://homepage.cs.uiowa.edu/~jones/cards/codes.html | https://bitsavers.org/pdf/ibm/7040/22-6732-1_7040StudentText.pdf,historical_inventory | primary_historical_manual,The distinct 64-character programming-language H-code profile in IBM 7040/7044 Student Text Figure 23.,2,implemented
ENC-0571,IBM H code (report-writing),IBM 7040 report code | IBM-7040-H-REPORT,historical_punched_card_encoding | punched_card_encoding,high,no,,yes,punched_cards | supplement,punched_cards:IBM H code (report-writing) | supplement:IBM-7040-H-REPORT,https://homepage.cs.uiowa.edu/~jones/cards/codes.html | https://bitsavers.org/pdf/ibm/7040/22-6732-1_7040StudentText.pdf,historical_inventory | primary_historical_manual,The 64-character report-writing H-code profile in IBM 7040/7044 Student Text Figure 23.,2,implemented
ENC-0572,ibm-1006_P100-1995,1006 | cp1006 | ibm-1006 | IBM1006 | x-IBM1006,icu_converter,high,no,,yes,icu,icu:ibm-1006_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0573,ibm-1008_P100-1995,ibm-1008,icu_converter,high,no,,yes,icu,icu:ibm-1008_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0574,IBM-1009,CCSID1009 | CP1009 | IBM1009,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1009,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,IS0-7: IRV,1,implemented
ENC-0575,ibm-1009_P100-1995,ibm-1009,icu_converter,high,no,,yes,icu,icu:ibm-1009_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0576,IBM-1010,CCSID1010 | CP1010 | IBM1010,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1010,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,ISO-7; France,1,implemented
ENC-0577,ibm-1010_P100-1995,csISO69French | fr | ibm-1010 | iso-ir-69 | ISO646-FR | NF_Z_62-010,icu_converter,high,no,,yes,icu,icu:ibm-1010_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0578,IBM-1011,CCSID1011 | CP1011 | IBM1011,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1011,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,ISO-7; Germany,1,implemented
ENC-0579,ibm-1011_P100-1995,csISO21German | de | DIN_66003 | ibm-1011 | iso-ir-21 | ISO646-DE,icu_converter,high,no,,yes,icu,icu:ibm-1011_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0580,IBM-1012,CCSID1012 | CP1012 | IBM1012,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1012,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,ISO-7; Italy,1,implemented
ENC-0581,ibm-1012_P100-1995,csISO15Italian | ibm-1012 | iso-ir-15 | ISO646-IT | IT,icu_converter,high,no,,yes,icu,icu:ibm-1012_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0582,IBM-1013,CCSID1013 | CP1013 | IBM1013,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1013,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,ISO-7; United Kingdom,1,implemented
ENC-0583,ibm-1013_P100-1995,BS_4730 | csISO4UnitedKingdom | gb | ibm-1013 | iso-ir-4 | ISO646-GB | uk,icu_converter,high,no,,yes,icu,icu:ibm-1013_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0584,IBM-1014,CCSID1014 | CP1014 | IBM1014,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1014,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,ISO-7; Spain,1,implemented
ENC-0585,ibm-1014_P100-1995,csISO85Spanish2 | ES2 | ibm-1014 | iso-ir-85 | ISO646-ES2,icu_converter,high,no,,yes,icu,icu:ibm-1014_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0586,IBM-1015,CCSID1015 | CP1015 | IBM1015,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1015,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,ISO-7; Portugal,1,implemented
ENC-0587,ibm-1015_P100-1995,csISO84Portuguese2 | ibm-1015 | iso-ir-84 | ISO646-PT2 | PT2,icu_converter,high,no,,yes,icu,icu:ibm-1015_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0588,IBM-1016,CCSID1016 | CP1016 | IBM1016,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1016,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,ISO-7; Norway,1,implemented
ENC-0589,ibm-1016_P100-1995,csISO60DanishNorwegian | csISO60Norwegian1 | ibm-1016 | iso-ir-60 | ISO646-NO | no | NS_4551-1,icu_converter,high,no,,yes,icu,icu:ibm-1016_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0590,IBM-1017,CCSID1017 | CP1017 | IBM1017,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1017,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,ISO-7; Denmark,1,implemented
ENC-0591,ibm-1017_P100-1995,ibm-1017,icu_converter,high,no,,yes,icu,icu:ibm-1017_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0592,IBM-1018,CCSID1018 | CP1018 | IBM1018,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1018,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,ISO-7; Finland and Sweden,1,implemented
ENC-0593,ibm-1018_P100-1995,csISO10Swedish | FI | ibm-1018 | iso-ir-10 | ISO646-FI | ISO646-SE | se | SEN_850200_B,icu_converter,high,no,,yes,icu,icu:ibm-1018_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0594,IBM-1019,CCSID1019 | CP1019 | IBM1019,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1019,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,ISO-7; Belgium and Netherlands,1,implemented
ENC-0595,ibm-1019_P100-1995,ibm-1019,icu_converter,high,no,,yes,icu,icu:ibm-1019_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0596,ibm-1020_P100-2003,ca | csa7-1 | CSA_Z243.4-1985-1 | csISO121Canadian1 | ibm-1020 | iso-ir-121 | ISO646-CA,icu_converter,high,no,,yes,icu,icu:ibm-1020_P100-2003,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0597,ibm-1021_P100-2003,ibm-1021,icu_converter,high,no,,yes,icu,icu:ibm-1021_P100-2003,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0598,ibm-1023_P100-2003,csISO17Spanish | ES | ibm-1023 | iso-ir-17 | ISO646-ES,icu_converter,high,no,,yes,icu,icu:ibm-1023_P100-2003,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0599,IBM-1025,1025 | CCSID1025 | CP1025 | CSIBM1025 | EBCDIC 1025 | ibm-1025_P100-1995 | IBM1025 | x-IBM1025,glibc_gconv_codec | gnu_fixed_codec | ibm_ccsid | icu_converter | openjdk_charset | wikidata_ebcdiccodepage,high,yes,IBM-1025,yes,gnu_libiconv | glibc | icu | openjdk | ibm_i | wikidata,gnu_libiconv:ebcdic1025 | glibc:IBM1025 | icu:ibm-1025_P100-1995 | openjdk:IBM1025 | ibm_i:CCSID 1025 | wikidata:Q30680468,https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i | https://www.wikidata.org/wiki/Q30680468,fixed_codec | glibc_current_source | openjdk_current_source,Cyrillic Multilingual,6,implemented
ENC-0600,IBM-1027,CCSID1027 | CP1027 | IBM1027,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1027,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,Japan English (extended range),1,implemented
ENC-0601,ibm-1027_P100-1995,ibm-1027 | x-IBM1027,icu_converter,high,no,,yes,icu,icu:ibm-1027_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0602,IBM-1040,CCSID1040 | CP1040 | IBM1040,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1040,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,Korean Latin PC Data extended,1,implemented
ENC-0603,IBM-1041,CCSID1041 | CP1041 | IBM1041,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1041,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,Japanese PC Data extended,1,implemented
ENC-0604,ibm-1041_P100-1995,ibm-1041 | x-IBM1041,icu_converter,high,no,,yes,icu,icu:ibm-1041_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0605,IBM-1042,CCSID1042 | CP1042 | IBM1042,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1042,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,Simplified Chinese PC Data extended,1,implemented
ENC-0606,IBM-1043,CCSID1043 | CP1043 | IBM1043,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1043,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,Traditional Chinese PC Data extended,1,implemented
ENC-0607,ibm-1043_P100-1995,ibm-1043 | x-IBM1043,icu_converter,high,no,,yes,icu,icu:ibm-1043_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0608,"ibm-1047_P100-1995,swaplfnl",ibm-1047-s390 | IBM1047_LF,icu_converter,high,no,,yes,icu,"icu:ibm-1047_P100-1995,swaplfnl",https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0609,IBM-1051,CCSID1051 | CP1051 | IBM1051,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1051,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,HP Emulation(for use with Latin 1). GCGID SF150000 is mapped to a control X'7F',1,implemented
ENC-0610,IBM-1088,CCSID1088 | CP1088 | IBM1088,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1088,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,Korean PC Data single-byte,1,implemented
ENC-0611,ibm-1088_P100-1995,ibm-1088 | x-IBM1088,icu_converter,high,no,,yes,icu,icu:ibm-1088_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0612,IBM-1097,1097 | CCSID1097 | CP1097 | CSIBM1097 | ibm-1097_P100-1995 | IBM1097 | x-IBM1097,glibc_gconv_codec | gnu_fixed_codec | ibm_ccsid | icu_converter | openjdk_charset,high,yes,IBM-1097,yes,gnu_libiconv | glibc | icu | openjdk | ibm_i,gnu_libiconv:ebcdic1097 | glibc:IBM1097 | icu:ibm-1097_P100-1995 | openjdk:IBM1097 | ibm_i:CCSID 1097,https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,fixed_codec | glibc_current_source | openjdk_current_source,Farsi,5,implemented
ENC-0613,IBM-1098,CCSID1098 | CP1098 | IBM1098,ibm_ccsid,high,no,,yes,ibm_i,ibm_i:CCSID 1098,https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i,,Farsi (IBM-PC),1,implemented
ENC-0614,ibm-1098_P100-1995,1098 | cp1098 | ibm-1098 | IBM1098 | x-IBM1098,icu_converter,high,no,,yes,icu,icu:ibm-1098_P100-1995,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0615,ibm-1100_P100-2003,csDECMCS | dec | DEC-MCS | ibm-1100,icu_converter,high,no,,yes,icu,icu:ibm-1100_P100-2003,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0616,ibm-1101_P100-2003,ibm-1101,icu_converter,high,no,,yes,icu,icu:ibm-1101_P100-2003,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0617,ibm-1102_P100-2003,ibm-1102,icu_converter,high,no,,yes,icu,icu:ibm-1102_P100-2003,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0618,ibm-1103_P100-2003,ibm-1103,icu_converter,high,no,,yes,icu,icu:ibm-1103_P100-2003,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0619,ibm-1104_P100-2003,csISO25French | ibm-1104 | iso-ir-25 | ISO646-FR1 | NF_Z_62-010_1973,icu_converter,high,no,,yes,icu,icu:ibm-1104_P100-2003,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-0620,ibm-1105_P100-2003,ibm-1105,icu_converter,high,no,,yes,icu,icu:ibm-1105_P100-2003,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
